2026-06-02 14:03:08.910 +02:00 [INF] Now listening on: http://localhost:5285
2026-06-02 14:03:20.676 +02:00 [INF] Application started. Press Ctrl+C to shut down.
2026-06-02 14:03:21.146 +02:00 [INF] Hosting environment: Development
2026-06-02 14:03:21.278 +02:00 [INF] Content root path: C:\Users\erick\Downloads\Personal\Asp Net Web Api\TaskFlowAPI\TaskFlowAPI
2026-06-02 14:03:22.138 +02:00 [INF] HTTP GET /swagger/index.html responded 200 in 506.8219 ms
2026-06-02 14:03:25.829 +02:00 [INF] HTTP GET /swagger/v1/swagger.json responded 200 in 403.4265 ms
2026-06-02 14:34:16.438 +02:00 [INF] HTTP OPTIONS /api/auth/register responded 204 in 24.0250 ms
2026-06-02 14:34:16.485 +02:00 [WRN] Failed to determine the https port for redirect.
2026-06-02 14:34:22.103 +02:00 [INF] New user registered: reths@mail.com (UserId: 2)
2026-06-02 14:34:22.167 +02:00 [INF] HTTP POST /api/auth/register responded 200 in 5697.5948 ms
2026-06-02 14:34:22.412 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 1.1391 ms
2026-06-02 14:34:22.412 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1961 ms
2026-06-02 14:34:22.413 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1044 ms
2026-06-02 14:34:22.413 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0606 ms
2026-06-02 14:34:22.615 +02:00 [INF] HTTP GET /api/categories responded 200 in 175.8921 ms
2026-06-02 14:34:22.681 +02:00 [INF] HTTP GET /api/categories responded 200 in 59.0004 ms
2026-06-02 14:34:22.875 +02:00 [INF] HTTP GET /api/tasks responded 200 in 447.0881 ms
2026-06-02 14:34:22.911 +02:00 [INF] HTTP GET /api/tasks responded 200 in 32.6420 ms
2026-06-02 14:34:41.273 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.3776 ms
2026-06-02 14:34:41.395 +02:00 [INF] HTTP POST /api/tasks responded 201 in 115.5791 ms
2026-06-02 14:34:41.407 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1023 ms
2026-06-02 14:34:41.407 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0438 ms
2026-06-02 14:34:41.426 +02:00 [INF] HTTP GET /api/categories responded 200 in 5.1929 ms
2026-06-02 14:34:41.453 +02:00 [INF] HTTP GET /api/tasks responded 200 in 27.6581 ms
2026-06-02 14:34:46.880 +02:00 [INF] HTTP OPTIONS /api/tasks/4 responded 204 in 0.1305 ms
2026-06-02 14:34:46.955 +02:00 [INF] HTTP PATCH /api/tasks/4 responded 204 in 65.3307 ms
2026-06-02 14:34:46.973 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.9127 ms
2026-06-02 14:34:46.974 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0967 ms
2026-06-02 14:34:46.999 +02:00 [INF] HTTP GET /api/categories responded 200 in 7.9945 ms
2026-06-02 14:34:47.008 +02:00 [INF] HTTP GET /api/tasks responded 200 in 12.5003 ms
2026-06-02 14:34:50.784 +02:00 [INF] HTTP GET /api/categories responded 200 in 25.3666 ms
2026-06-02 14:34:50.786 +02:00 [INF] HTTP GET /api/tasks responded 401 in 24.9506 ms
2026-06-02 14:34:50.794 +02:00 [INF] HTTP GET /api/categories responded 200 in 4.1509 ms
2026-06-02 14:34:50.860 +02:00 [INF] HTTP GET /api/tasks responded 200 in 16.2984 ms
2026-06-02 14:37:48.889 +02:00 [INF] HTTP OPTIONS /api/tasks/4 responded 204 in 0.3014 ms
2026-06-02 14:37:48.928 +02:00 [INF] HTTP PATCH /api/tasks/4 responded 204 in 24.3327 ms
2026-06-02 14:37:48.980 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1367 ms
2026-06-02 14:37:48.983 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.2427 ms
2026-06-02 14:37:49.011 +02:00 [INF] HTTP GET /api/categories responded 200 in 14.6502 ms
2026-06-02 14:37:49.046 +02:00 [INF] HTTP GET /api/tasks responded 200 in 34.8126 ms
2026-06-02 14:37:50.391 +02:00 [INF] HTTP PATCH /api/tasks/4 responded 204 in 39.3876 ms
2026-06-02 14:37:50.555 +02:00 [INF] HTTP GET /api/categories responded 200 in 8.4594 ms
2026-06-02 14:37:50.575 +02:00 [INF] HTTP GET /api/tasks responded 200 in 25.3622 ms
2026-06-02 14:38:24.645 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.3989 ms
2026-06-02 14:38:24.666 +02:00 [INF] HTTP POST /api/tasks responded 201 in 12.6061 ms
2026-06-02 14:38:24.682 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1115 ms
2026-06-02 14:38:24.683 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0282 ms
2026-06-02 14:38:24.702 +02:00 [INF] HTTP GET /api/categories responded 200 in 6.4342 ms
2026-06-02 14:38:24.738 +02:00 [INF] HTTP GET /api/tasks responded 200 in 36.7696 ms
2026-06-02 14:38:27.840 +02:00 [INF] HTTP OPTIONS /api/tasks/5 responded 204 in 0.0773 ms
2026-06-02 14:38:27.870 +02:00 [INF] HTTP PATCH /api/tasks/5 responded 204 in 14.8956 ms
2026-06-02 14:38:27.898 +02:00 [INF] HTTP GET /api/tasks responded 200 in 10.3520 ms
2026-06-02 14:38:27.919 +02:00 [INF] HTTP GET /api/categories responded 200 in 36.3391 ms
2026-06-02 14:38:29.284 +02:00 [INF] HTTP PATCH /api/tasks/5 responded 204 in 9.1366 ms
2026-06-02 14:38:29.304 +02:00 [INF] HTTP GET /api/categories responded 200 in 9.9514 ms
2026-06-02 14:38:29.306 +02:00 [INF] HTTP GET /api/tasks responded 200 in 5.3705 ms
2026-06-02 14:38:41.372 +02:00 [INF] HTTP OPTIONS /api/auth/login responded 204 in 0.4396 ms
2026-06-02 14:38:41.608 +02:00 [INF] User logged in: reths@mail.com (UserId: 2)
2026-06-02 14:38:41.611 +02:00 [INF] HTTP POST /api/auth/login responded 200 in 231.5754 ms
2026-06-02 14:38:41.696 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0554 ms
2026-06-02 14:38:41.696 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0586 ms
2026-06-02 14:38:41.696 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0559 ms
2026-06-02 14:38:41.707 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0755 ms
2026-06-02 14:38:41.721 +02:00 [INF] HTTP GET /api/categories responded 200 in 10.5696 ms
2026-06-02 14:38:41.757 +02:00 [INF] HTTP GET /api/tasks responded 200 in 30.0242 ms
2026-06-02 14:38:41.759 +02:00 [INF] HTTP GET /api/categories responded 200 in 17.2443 ms
2026-06-02 14:38:41.794 +02:00 [INF] HTTP GET /api/tasks responded 200 in 23.1093 ms
2026-06-02 14:38:45.445 +02:00 [INF] HTTP OPTIONS /api/tasks/5 responded 204 in 0.2221 ms
2026-06-02 14:38:45.459 +02:00 [INF] HTTP PATCH /api/tasks/5 responded 204 in 5.1820 ms
2026-06-02 14:38:45.475 +02:00 [INF] HTTP GET /api/categories responded 200 in 2.2381 ms
2026-06-02 14:38:45.478 +02:00 [INF] HTTP GET /api/tasks responded 200 in 4.9180 ms
2026-06-02 14:38:52.256 +02:00 [INF] HTTP OPTIONS /api/auth/login responded 204 in 0.2704 ms
2026-06-02 14:38:52.478 +02:00 [INF] User logged in: reths@mail.com (UserId: 2)
2026-06-02 14:38:52.481 +02:00 [INF] HTTP POST /api/auth/login responded 200 in 215.4715 ms
2026-06-02 14:38:52.562 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0702 ms
2026-06-02 14:38:52.562 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0473 ms
2026-06-02 14:38:52.575 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0707 ms
2026-06-02 14:38:52.577 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0672 ms
2026-06-02 14:38:52.594 +02:00 [INF] HTTP GET /api/categories responded 200 in 6.9008 ms
2026-06-02 14:38:52.613 +02:00 [INF] HTTP GET /api/tasks responded 200 in 17.4663 ms
2026-06-02 14:38:52.628 +02:00 [INF] HTTP GET /api/categories responded 200 in 15.9855 ms
2026-06-02 14:38:52.660 +02:00 [INF] HTTP GET /api/tasks responded 200 in 30.7705 ms
2026-06-02 14:38:55.606 +02:00 [INF] HTTP OPTIONS /api/tasks/4 responded 204 in 0.0629 ms
2026-06-02 14:38:55.623 +02:00 [INF] HTTP PATCH /api/tasks/4 responded 204 in 6.0990 ms
2026-06-02 14:38:55.639 +02:00 [INF] HTTP GET /api/categories responded 200 in 2.4896 ms
2026-06-02 14:38:55.640 +02:00 [INF] HTTP GET /api/tasks responded 200 in 3.9494 ms
2026-06-02 14:38:56.711 +02:00 [INF] HTTP OPTIONS /api/tasks/5 responded 204 in 0.0578 ms
2026-06-02 14:38:56.741 +02:00 [INF] HTTP PATCH /api/tasks/5 responded 204 in 20.4360 ms
2026-06-02 14:38:56.812 +02:00 [INF] HTTP GET /api/categories responded 200 in 5.0349 ms
2026-06-02 14:38:56.822 +02:00 [INF] HTTP GET /api/tasks responded 200 in 13.1695 ms
2026-06-02 14:39:17.351 +02:00 [INF] HTTP OPTIONS /api/auth/login responded 204 in 0.0678 ms
2026-06-02 14:39:17.618 +02:00 [INF] User logged in: reths@mail.com (UserId: 2)
2026-06-02 14:39:17.621 +02:00 [INF] HTTP POST /api/auth/login responded 200 in 244.4563 ms
2026-06-02 14:39:17.894 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0699 ms
2026-06-02 14:39:17.895 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0728 ms
2026-06-02 14:39:17.927 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.1064 ms
2026-06-02 14:39:17.942 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0463 ms
2026-06-02 14:39:17.989 +02:00 [INF] HTTP GET /api/categories responded 200 in 28.5387 ms
2026-06-02 14:39:18.017 +02:00 [INF] HTTP GET /api/tasks responded 200 in 42.1990 ms
2026-06-02 14:39:18.022 +02:00 [INF] HTTP GET /api/categories responded 200 in 12.6055 ms
2026-06-02 14:39:18.054 +02:00 [INF] HTTP GET /api/tasks responded 200 in 27.3214 ms
2026-06-02 14:39:30.660 +02:00 [INF] HTTP OPTIONS /api/tasks/4 responded 204 in 0.4301 ms
2026-06-02 14:39:30.679 +02:00 [INF] HTTP PATCH /api/tasks/4 responded 204 in 10.5751 ms
2026-06-02 14:39:30.701 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0550 ms
2026-06-02 14:39:30.701 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0262 ms
2026-06-02 14:39:30.711 +02:00 [INF] HTTP GET /api/categories responded 200 in 3.1304 ms
2026-06-02 14:39:30.726 +02:00 [INF] HTTP GET /api/tasks responded 200 in 9.5604 ms
2026-06-02 14:39:33.911 +02:00 [INF] HTTP OPTIONS /api/categories responded 204 in 0.0526 ms
2026-06-02 14:39:33.918 +02:00 [INF] HTTP OPTIONS /api/tasks responded 204 in 0.0529 ms
2026-06-02 14:39:33.930 +02:00 [INF] HTTP GET /api/tasks responded 401 in 4.2639 ms
2026-06-02 14:39:33.939 +02:00 [INF] HTTP GET /api/categories responded 200 in 16.2916 ms
2026-06-02 14:39:33.951 +02:00 [INF] HTTP GET /api/categories responded 200 in 6.3633 ms
2026-06-02 14:39:34.011 +02:00 [INF] HTTP GET /api/tasks responded 200 in 49.6384 ms
2026-06-02 14:39:38.377 +02:00 [INF] HTTP GET /api/tasks responded 401 in 1.4510 ms
2026-06-02 14:39:38.394 +02:00 [INF] HTTP GET /api/categories responded 200 in 19.5217 ms
2026-06-02 14:39:38.420 +02:00 [INF] HTTP GET /api/categories responded 200 in 9.8153 ms
2026-06-02 14:39:38.460 +02:00 [INF] HTTP GET /api/tasks responded 200 in 6.6666 ms
2026-06-02 14:41:26.070 +02:00 [INF] HTTP OPTIONS /api/auth/login responded 204 in 0.0689 ms
2026-06-02 14:41:26.298 +02:00 [INF] User logged in: reths@mail.com (UserId: 2)
